period,time_order,team_abbrev,flag_type,player_name,description,flag_details
2,782.0,HOU,action_by_non_lineup_player,Reed Sheppard,Player Reed Sheppard had action but not in lineup: Sheppard REBOUND (Off:2 Def:0),Player Reed Sheppard had action but not in lineup: Sheppard REBOUND (Off:2 Def:0)
2,782.0,DAL,lineup_size_deviation,,Sheppard REBOUND (Off:2 Def:0),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,782.0,HOU,lineup_size_deviation,,Sheppard REBOUND (Off:2 Def:0),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,791.0,HOU,action_by_non_lineup_player,Steven Adams,Player Steven Adams had action but not in lineup: MISS Adams 5' Hook Shot,Player Steven Adams had action but not in lineup: MISS Adams 5' Hook Shot
2,791.0,DAL,lineup_size_deviation,,MISS Adams 5' Hook Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,791.0,HOU,lineup_size_deviation,,MISS Adams 5' Hook Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,793.0,HOU,action_by_non_lineup_player,Steven Adams,Player Steven Adams had action but not in lineup: Adams REBOUND (Off:3 Def:1),Player Steven Adams had action but not in lineup: Adams REBOUND (Off:3 Def:1)
2,793.0,DAL,lineup_size_deviation,,Adams REBOUND (Off:3 Def:1),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,793.0,HOU,lineup_size_deviation,,Adams REBOUND (Off:3 Def:1),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,795.0,HOU,action_by_non_lineup_player,Steven Adams,Player Steven Adams had action but not in lineup: MISS Adams 4' Layup,Player Steven Adams had action but not in lineup: MISS Adams 4' Layup
2,795.0,DAL,lineup_size_deviation,,MISS Adams 4' Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,795.0,HOU,lineup_size_deviation,,MISS Adams 4' Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,799.0,DAL,lineup_size_deviation,,Eason REBOUND (Off:1 Def:0),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,799.0,HOU,lineup_size_deviation,,Eason REBOUND (Off:1 Def:0),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,799.0,DAL,lineup_size_deviation,,MISS Eason 5' Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,799.0,HOU,lineup_size_deviation,,MISS Eason 5' Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,801.0,DAL,lineup_size_deviation,,Thompson REBOUND (Off:0 Def:1),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,801.0,HOU,lineup_size_deviation,,Thompson REBOUND (Off:0 Def:1),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,803.0,DAL,lineup_size_deviation,,Thompson 27' 3PT Running Pull-Up Jump Shot (9 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,803.0,HOU,lineup_size_deviation,,Thompson 27' 3PT Running Pull-Up Jump Shot (9 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,816.0,HOU,action_by_non_lineup_player,Reed Sheppard,Player Reed Sheppard had action but not in lineup: MISS Sheppard 8' Pullup Jump Shot,Player Reed Sheppard had action but not in lineup: MISS Sheppard 8' Pullup Jump Shot
2,816.0,DAL,lineup_size_deviation,,MISS Sheppard 8' Pullup Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,816.0,HOU,lineup_size_deviation,,MISS Sheppard 8' Pullup Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,817.0,DAL,lineup_size_deviation,,Thompson REBOUND (Off:0 Def:2),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,817.0,HOU,lineup_size_deviation,,Thompson REBOUND (Off:0 Def:2),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,821.0,DAL,lineup_size_deviation,,MISS Thompson 27' 3PT Running Pull-Up Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,821.0,HOU,lineup_size_deviation,,MISS Thompson 27' 3PT Running Pull-Up Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,824.0,DAL,lineup_size_deviation,,Eason REBOUND (Off:1 Def:1),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,824.0,HOU,lineup_size_deviation,,Eason REBOUND (Off:1 Def:1),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,831.0,DAL,lineup_size_deviation,,Thompson P.FOUL (P1.T2) (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,831.0,HOU,lineup_size_deviation,,Thompson P.FOUL (P1.T2) (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,831.0,DAL,lineup_size_deviation,,Ime Udoka Foul:T.FOUL (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,831.0,HOU,lineup_size_deviation,,Ime Udoka Foul:T.FOUL (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,831.0,DAL,lineup_size_deviation,,Irving Free Throw Technical (1 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,831.0,HOU,lineup_size_deviation,,Irving Free Throw Technical (1 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,839.0,HOU,action_by_non_lineup_player,Jae'Sean Tate,Player Jae'Sean Tate had action but not in lineup: MISS Tate 4' Driving Dunk,Player Jae'Sean Tate had action but not in lineup: MISS Tate 4' Driving Dunk
2,839.0,DAL,lineup_size_deviation,,MISS Tate 4' Driving Dunk,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,839.0,HOU,lineup_size_deviation,,MISS Tate 4' Driving Dunk,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,839.0,DAL,lineup_size_deviation,,Rockets Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,839.0,HOU,lineup_size_deviation,,Rockets Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,839.0,DAL,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,839.0,HOU,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,847.0,HOU,action_by_non_lineup_player,Reed Sheppard,Player Reed Sheppard had action but not in lineup: MISS Sheppard 30' 3PT Pullup Jump Shot,Player Reed Sheppard had action but not in lineup: MISS Sheppard 30' 3PT Pullup Jump Shot
2,847.0,DAL,lineup_size_deviation,,MISS Sheppard 30' 3PT Pullup Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,847.0,HOU,lineup_size_deviation,,MISS Sheppard 30' 3PT Pullup Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,847.0,DAL,lineup_size_deviation,,Rockets Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,847.0,HOU,lineup_size_deviation,,Rockets Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,847.0,DAL,lineup_size_deviation,,Rockets Turnover: Shot Clock (T#4),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,847.0,HOU,lineup_size_deviation,,Rockets Turnover: Shot Clock (T#4),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,867.0,DAL,action_by_non_lineup_player,Kyrie Irving,Player Kyrie Irving had action but not in lineup: MISS Irving 11' Driving Floating Bank Jump Shot,Player Kyrie Irving had action but not in lineup: MISS Irving 11' Driving Floating Bank Jump Shot
2,867.0,DAL,lineup_size_deviation,,MISS Irving 11' Driving Floating Bank Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,867.0,HOU,lineup_size_deviation,,MISS Irving 11' Driving Floating Bank Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,869.0,DAL,action_by_non_lineup_player,Daniel Gafford,Player Daniel Gafford had action but not in lineup: Gafford REBOUND (Off:1 Def:2),Player Daniel Gafford had action but not in lineup: Gafford REBOUND (Off:1 Def:2)
2,869.0,DAL,lineup_size_deviation,,Gafford REBOUND (Off:1 Def:2),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,869.0,HOU,lineup_size_deviation,,Gafford REBOUND (Off:1 Def:2),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,871.0,DAL,action_by_non_lineup_player,Daniel Gafford,Player Daniel Gafford had action but not in lineup: Gafford Lost Ball Turnover (P1.T2),Player Daniel Gafford had action but not in lineup: Gafford Lost Ball Turnover (P1.T2)
2,871.0,DAL,lineup_size_deviation,,Gafford Lost Ball Turnover (P1.T2),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,871.0,HOU,lineup_size_deviation,,Gafford Lost Ball Turnover (P1.T2),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,874.0,HOU,action_by_non_lineup_player,Cam Whitmore,Player Cam Whitmore had action but not in lineup: MISS Whitmore 25' 3PT Running Jump Shot,Player Cam Whitmore had action but not in lineup: MISS Whitmore 25' 3PT Running Jump Shot
2,874.0,DAL,lineup_size_deviation,,MISS Whitmore 25' 3PT Running Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,874.0,HOU,lineup_size_deviation,,MISS Whitmore 25' 3PT Running Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,877.0,DAL,lineup_size_deviation,,Eason REBOUND (Off:2 Def:1),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,877.0,HOU,lineup_size_deviation,,Eason REBOUND (Off:2 Def:1),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,877.0,DAL,action_by_non_lineup_player,Daniel Gafford,Player Daniel Gafford had action but not in lineup: Gafford S.FOUL (P2.T3) (J.Schroeder),Player Daniel Gafford had action but not in lineup: Gafford S.FOUL (P2.T3) (J.Schroeder)
2,877.0,DAL,lineup_size_deviation,,Gafford S.FOUL (P2.T3) (J.Schroeder),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,877.0,HOU,lineup_size_deviation,,Gafford S.FOUL (P2.T3) (J.Schroeder),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,877.0,DAL,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
2,877.0,HOU,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', ""Jae'Sean Tate"", 'Cam Whitmore', 'Reed Sheppard', 'Dillon Brooks']; Last substitution: SUB: Tate FOR Thompson"
2,877.0,DAL,lineup_size_deviation,,Eason Free Throw 1 of 2 (1 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Irving FOR Dinwiddie"
